,section,speech,narrated,emotional_NRC,neutral_NRC,positive_NRC,negative_NRC,speech_emotional_NRC,narrated_emotional_NRC,speech_neutral_NRC,narrated_neutral_NRC,Trust_NRC,Fear_NRC,Joy_NRC,Sadness_NRC,Anger_NRC,Disgust_NRC,Anticipation_NRC,Surprise_NRC,Trust_NRC_speech,Fear_NRC_speech,Joy_NRC_speech,Sadness_NRC_speech,Anger_NRC_speech,Disgust_NRC_speech,Anticipation_NRC_speech,Surprise_NRC_speech,Trust_NRC_narrated,Fear_NRC_narrated,Joy_NRC_narrated,Sadness_NRC_narrated,Anger_NRC_narrated,Disgust_NRC_narrated,Anticipation_NRC_narrated,Surprise_NRC_narrated
nh0010_2,2,44.355758266818704,55.644241733181296,55.98631698973774,44.01368301026226,16.761687571265682,6.499429874572406,20.63854047890536,35.34777651083238,23.71721778791334,20.29646522234892,11.744583808437856,1.9384264538198404,1.9384264538198404,4.903078677309008,1.026225769669327,1.3683010262257698,7.069555302166476,2.0524515393386547,4.104903078677308,1.2542759407069557,0.5701254275940707,1.8244013683010265,0.2280501710376283,0.7981755986316991,2.7366020524515395,0.9122006841505133,7.639680729760548,0.6841505131128849,1.3683010262257698,3.0786773090079818,0.7981755986316991,0.5701254275940707,4.3329532497149374,1.1402508551881414
nh0010_3,3,39.90877993158495,60.09122006841506,62.71379703534779,37.28620296465222,17.901938426453817,8.551881413911062,20.75256556442417,41.96123147092361,19.156214367160775,18.12998859749145,11.85860889395667,4.2189281641961225,2.508551881413911,5.245153933865451,1.9384264538198404,1.4823261117445838,6.727480045610036,1.5963511972633981,4.2189281641961225,1.2542759407069557,0.11402508551881416,1.4823261117445838,0.34207525655644244,0.5701254275940707,2.508551881413911,0.6841505131128849,7.639680729760548,2.964652223489168,2.394526795895097,3.762827822120866,1.5963511972633981,0.9122006841505133,4.2189281641961225,0.9122006841505133
nh0010_4,4,42.98745724059293,57.01254275940707,63.96807297605474,36.03192702394527,28.164196123147093,4.903078677309008,23.48916761687571,40.478905359179016,19.49828962371722,16.53363740022805,12.542759407069555,1.2542759407069557,3.0786773090079818,5.815279361459521,1.9384264538198404,1.4823261117445838,6.841505131128849,1.1402508551881414,4.5610034207525665,0.5701254275940707,0.7981755986316991,2.622576966932725,0.6841505131128849,0.34207525655644244,1.4823261117445838,0.7981755986316991,7.98175598631699,0.6841505131128849,2.2805017103762832,3.1927023945267963,1.2542759407069557,1.1402508551881414,5.359179019384264,0.34207525655644244
nh0010_5,5,25.568181818181817,74.43181818181817,71.36363636363636,28.63636363636364,26.022727272727273,7.5,15.795454545454547,55.56818181818181,9.772727272727273,18.863636363636363,13.636363636363635,1.818181818181818,3.977272727272727,8.068181818181818,1.0227272727272727,1.7045454545454544,6.363636363636362,1.818181818181818,2.727272727272727,0.2272727272727273,0.3409090909090909,1.5909090909090908,0.2272727272727273,0.2272727272727273,1.0227272727272727,0.4545454545454545,10.909090909090908,1.5909090909090908,3.636363636363636,6.477272727272728,0.7954545454545454,1.4772727272727273,5.340909090909091,1.3636363636363635
nh0011_1,1,34.185303514377,65.814696485623,65.814696485623,34.185303514377,14.057507987220447,15.015974440894569,22.044728434504794,43.76996805111821,12.140575079872205,22.044728434504794,13.099041533546329,4.472843450479234,1.5974440894568689,9.26517571884984,3.8338658146964857,2.5559105431309903,4.472843450479234,1.2779552715654952,6.389776357827476,1.5974440894568689,0.0,2.5559105431309903,0.6389776357827476,0.3194888178913738,0.9584664536741214,0.6389776357827476,6.7092651757188495,2.8753993610223643,1.5974440894568689,6.7092651757188495,3.1948881789137378,2.2364217252396164,3.514376996805112,0.6389776357827476
nh0011_2,2,51.43769968051119,48.56230031948881,56.549520766773156,43.450479233226844,15.015974440894569,9.584664536741213,26.517571884984022,30.031948881789138,24.920127795527158,18.53035143769968,6.0702875399361025,3.514376996805112,3.1948881789137378,7.348242811501597,1.9169329073482428,2.8753993610223643,5.7507987220447285,0.9584664536741214,3.8338658146964857,1.9169329073482428,0.0,3.514376996805112,0.3194888178913738,0.6389776357827476,4.15335463258786,0.3194888178913738,2.2364217252396164,1.5974440894568689,3.1948881789137378,3.8338658146964857,1.5974440894568689,2.2364217252396164,1.5974440894568689,0.6389776357827476
nh0011_3,3,37.06070287539936,62.93929712460064,61.022364217252395,38.977635782747605,13.418530351437699,11.821086261980831,18.84984025559105,42.17252396166134,18.21086261980831,20.766773162939295,7.028753993610224,4.15335463258786,3.8338658146964857,9.26517571884984,2.5559105431309903,2.2364217252396164,6.0702875399361025,1.5974440894568689,3.1948881789137378,1.2779552715654952,1.2779552715654952,4.15335463258786,0.6389776357827476,0.6389776357827476,1.2779552715654952,0.9584664536741214,3.8338658146964857,2.8753993610223643,2.5559105431309903,5.1118210862619815,1.9169329073482428,1.5974440894568689,4.792332268370607,0.6389776357827476
nh0011_4,4,21.725239616613422,78.27476038338658,70.28753993610223,29.712460063897762,8.945686900958465,21.725239616613422,13.099041533546329,57.18849840255591,8.62619808306709,21.08626198083067,10.543130990415335,4.15335463258786,1.2779552715654952,11.501597444089455,3.1948881789137378,1.2779552715654952,5.7507987220447285,0.9584664536741214,2.2364217252396164,0.9584664536741214,0.0,1.2779552715654952,0.0,0.3194888178913738,0.9584664536741214,0.3194888178913738,8.30670926517572,3.1948881789137378,1.2779552715654952,10.223642172523961,3.1948881789137378,0.9584664536741214,4.792332268370607,0.6389776357827476
nh0011_5,5,20.569620253164558,79.43037974683544,81.01265822784809,18.9873417721519,16.77215189873418,28.79746835443038,15.50632911392405,65.50632911392404,5.063291139240507,13.924050632911394,12.658227848101266,7.9113924050632916,1.5822784810126582,12.341772151898734,2.848101265822785,5.69620253164557,7.2784810126582276,1.2658227848101269,4.113924050632911,1.2658227848101269,0.0,3.79746835443038,0.0,0.949367088607595,0.6329113924050633,0.3164556962025317,8.544303797468354,6.645569620253164,1.5822784810126582,8.544303797468354,2.848101265822785,4.746835443037975,6.645569620253164,0.949367088607595
nh0012_1,1,7.547169811320754,92.45283018867924,79.62264150943396,20.37735849056604,13.584905660377359,22.641509433962263,4.905660377358491,74.71698113207545,2.6415094339622645,17.735849056603772,12.830188679245285,2.6415094339622645,0.7547169811320755,13.962264150943394,4.528301886792453,3.018867924528302,6.415094339622643,0.7547169811320755,0.7547169811320755,0.0,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,12.075471698113208,2.6415094339622645,0.37735849056603776,13.962264150943394,4.528301886792453,3.018867924528302,6.415094339622643,0.7547169811320755
nh0012_2,2,4.150943396226415,95.84905660377359,86.41509433962266,13.584905660377359,17.358490566037734,25.283018867924532,3.39622641509434,83.01886792452831,0.7547169811320755,12.830188679245285,8.679245283018867,5.6603773584905674,3.7735849056603774,13.20754716981132,4.528301886792453,2.2641509433962264,12.075471698113208,1.8867924528301887,1.1320754716981132,0.37735849056603776,0.0,0.0,0.0,0.0,0.37735849056603776,0.0,7.547169811320754,5.283018867924528,3.7735849056603774,13.20754716981132,4.528301886792453,2.2641509433962264,11.698113207547168,1.8867924528301887
nh0012_3,3,18.11320754716981,81.88679245283019,71.32075471698113,28.67924528301887,16.9811320754717,18.867924528301888,12.075471698113208,59.24528301886792,6.037735849056604,22.641509433962263,14.716981132075471,4.150943396226415,1.509433962264151,11.320754716981131,2.2641509433962264,2.6415094339622645,10.18867924528302,0.37735849056603776,3.39622641509434,0.37735849056603776,0.0,1.509433962264151,0.0,1.1320754716981132,0.7547169811320755,0.37735849056603776,11.320754716981131,3.7735849056603774,1.509433962264151,9.811320754716984,2.2641509433962264,1.509433962264151,9.433962264150944,0.0
nh0012_4,4,29.811320754716984,70.18867924528301,72.0754716981132,27.924528301886788,9.811320754716984,21.132075471698123,14.716981132075471,57.35849056603774,15.094339622641508,12.830188679245285,8.30188679245283,5.6603773584905674,1.8867924528301887,10.566037735849056,2.6415094339622645,0.7547169811320755,10.566037735849056,1.509433962264151,1.1320754716981132,0.37735849056603776,0.37735849056603776,2.2641509433962264,0.0,0.0,1.1320754716981132,0.37735849056603776,7.169811320754717,5.283018867924528,1.509433962264151,8.30188679245283,2.6415094339622645,0.7547169811320755,9.433962264150944,1.1320754716981132
nh0012_5,5,24.060150375939852,75.93984962406014,69.92481203007519,30.07518796992481,20.30075187969925,18.045112781954888,15.037593984962404,54.88721804511278,9.022556390977444,21.052631578947366,17.29323308270677,5.263157894736842,1.5037593984962403,9.774436090225564,3.3834586466165413,0.3759398496240601,10.526315789473683,0.0,3.0075187969924815,1.1278195488721805,0.0,3.0075187969924815,1.1278195488721805,0.3759398496240601,1.5037593984962403,0.0,14.285714285714285,4.135338345864661,1.5037593984962403,6.7669172932330826,2.255639097744361,0.0,9.022556390977444,0.0
nh0013_1,1,39.58762886597938,60.41237113402062,60.41237113402062,39.58762886597938,22.061855670103093,7.628865979381443,16.907216494845358,43.50515463917526,22.680412371134018,16.907216494845358,7.216494845360824,2.268041237113402,8.041237113402063,7.0103092783505145,1.6494845360824744,1.2371134020618555,6.185567010309278,0.8247422680412372,1.2371134020618555,1.443298969072165,2.061855670103093,2.268041237113402,0.0,0.8247422680412372,1.443298969072165,0.0,5.979381443298969,0.8247422680412372,5.979381443298969,4.742268041237113,1.6494845360824744,0.4123711340206186,4.742268041237113,0.8247422680412372
nh0013_2,2,27.010309278350515,72.98969072164948,69.2783505154639,30.721649484536083,18.969072164948454,9.484536082474227,14.020618556701029,55.257731958762896,12.989690721649485,17.7319587628866,11.752577319587626,3.0927835051546397,3.9175257731958766,9.072164948453608,2.268041237113402,1.443298969072165,4.948453608247423,1.6494845360824744,0.8247422680412372,0.6185567010309279,0.6185567010309279,2.268041237113402,0.2061855670103093,0.4123711340206186,1.443298969072165,0.2061855670103093,10.927835051546392,2.4742268041237114,3.2989690721649487,6.804123711340206,2.061855670103093,1.0309278350515465,3.5051546391752577,1.443298969072165
nh0013_3,3,30.309278350515466,69.69072164948453,60.206185567010316,39.79381443298969,13.195876288659795,13.814432989690724,15.876288659793813,44.329896907216494,14.432989690721648,25.360824742268036,12.371134020618555,2.88659793814433,2.061855670103093,6.391752577319587,2.061855670103093,1.443298969072165,7.0103092783505145,2.061855670103093,2.88659793814433,0.8247422680412372,0.0,1.6494845360824744,0.4123711340206186,0.2061855670103093,1.855670103092784,0.8247422680412372,9.484536082474227,2.061855670103093,2.061855670103093,4.742268041237113,1.6494845360824744,1.2371134020618555,5.154639175257731,1.2371134020618555
nh0013_4,4,38.96907216494846,61.03092783505154,64.32989690721651,35.670103092783506,14.63917525773196,10.515463917525773,21.443298969072163,42.88659793814433,17.525773195876287,18.144329896907216,13.195876288659795,2.6804123711340204,2.4742268041237114,9.072164948453608,1.443298969072165,0.6185567010309279,8.041237113402063,1.6494845360824744,3.2989690721649487,1.0309278350515465,0.4123711340206186,3.5051546391752577,0.4123711340206186,0.6185567010309279,2.061855670103093,0.6185567010309279,9.896907216494846,1.6494845360824744,2.061855670103093,5.567010309278351,1.0309278350515465,0.0,5.979381443298969,1.0309278350515465
nh0013_5,5,34.22131147540984,65.77868852459017,65.98360655737704,34.01639344262295,16.393442622950822,12.5,19.26229508196721,46.72131147540984,14.959016393442626,19.057377049180328,8.196721311475411,2.459016393442623,3.483606557377049,9.221311475409836,1.4344262295081966,2.459016393442623,5.942622950819672,1.8442622950819672,2.2540983606557377,0.4098360655737705,0.20491803278688525,3.0737704918032787,0.6147540983606558,1.639344262295082,1.024590163934426,1.024590163934426,5.942622950819672,2.0491803278688523,3.278688524590164,6.147540983606558,0.819672131147541,0.819672131147541,4.918032786885246,0.819672131147541
nh0014_1,1,34.84848484848485,65.15151515151516,82.57575757575758,17.424242424242426,30.303030303030305,12.12121212121212,25.37878787878788,57.1969696969697,9.469696969696967,7.954545454545454,15.151515151515152,6.4393939393939394,5.303030303030303,6.0606060606060606,3.0303030303030303,0.3787878787878788,8.712121212121213,2.6515151515151514,5.303030303030303,3.0303030303030303,0.7575757575757576,1.1363636363636365,1.1363636363636365,0.0,2.272727272727273,1.5151515151515151,9.848484848484848,3.4090909090909087,4.545454545454546,4.924242424242424,1.893939393939394,0.3787878787878788,6.4393939393939394,1.1363636363636365
nh0014_2,2,48.48484848484848,51.51515151515152,71.5909090909091,28.40909090909091,23.10606060606061,15.909090909090908,31.060606060606066,40.53030303030303,17.424242424242426,10.984848484848484,10.984848484848484,6.0606060606060606,1.893939393939394,7.196969696969697,2.272727272727273,0.7575757575757576,10.227272727272727,1.1363636363636365,4.924242424242424,3.4090909090909087,0.7575757575757576,4.924242424242424,1.1363636363636365,0.3787878787878788,2.272727272727273,0.3787878787878788,6.0606060606060606,2.6515151515151514,1.1363636363636365,2.272727272727273,1.1363636363636365,0.3787878787878788,7.954545454545454,0.7575757575757576
nh0014_3,3,49.24242424242424,50.75757575757576,75.37878787878788,24.62121212121212,13.257575757575758,20.833333333333336,34.09090909090909,41.28787878787879,15.151515151515152,9.469696969696967,9.848484848484848,6.8181818181818175,0.0,13.257575757575758,1.1363636363636365,1.5151515151515151,7.196969696969697,1.1363636363636365,3.787878787878788,3.0303030303030303,0.0,4.545454545454546,0.7575757575757576,1.5151515151515151,2.6515151515151514,0.7575757575757576,6.0606060606060606,3.787878787878788,0.0,8.712121212121213,0.3787878787878788,0.0,4.545454545454546,0.3787878787878788
nh0014_4,4,35.60606060606061,64.39393939393939,82.95454545454545,17.045454545454547,29.924242424242426,15.909090909090908,25.75757575757576,57.1969696969697,9.848484848484848,7.196969696969697,15.909090909090908,6.0606060606060606,3.787878787878788,12.5,1.1363636363636365,0.7575757575757576,10.227272727272727,1.5151515151515151,4.545454545454546,0.3787878787878788,0.3787878787878788,4.545454545454546,0.3787878787878788,0.3787878787878788,3.787878787878788,1.5151515151515151,11.363636363636365,5.6818181818181825,3.4090909090909087,7.954545454545454,0.7575757575757576,0.3787878787878788,6.4393939393939394,0.0
nh0014_5,5,44.905660377358494,55.094339622641506,84.90566037735849,15.094339622641508,18.867924528301888,27.924528301886788,36.60377358490566,48.301886792452834,8.30188679245283,6.79245283018868,8.679245283018867,10.943396226415095,2.6415094339622645,17.358490566037734,1.8867924528301887,1.8867924528301887,7.924528301886792,0.37735849056603776,5.6603773584905674,4.905660377358491,1.1320754716981132,5.283018867924528,1.1320754716981132,1.509433962264151,1.8867924528301887,0.0,3.018867924528302,6.037735849056604,1.509433962264151,12.075471698113208,0.7547169811320755,0.37735849056603776,6.037735849056604,0.37735849056603776
nh0015_1,1,53.50877192982456,46.49122807017544,79.82456140350878,20.175438596491226,21.929824561403507,17.543859649122805,37.719298245614034,42.105263157894726,15.789473684210524,4.385964912280701,11.403508771929824,5.263157894736842,0.0,11.403508771929824,2.631578947368421,0.8771929824561403,8.771929824561402,0.8771929824561403,5.263157894736842,2.631578947368421,0.0,5.263157894736842,0.8771929824561403,0.8771929824561403,6.140350877192982,0.8771929824561403,6.140350877192982,2.631578947368421,0.0,6.140350877192982,1.7543859649122806,0.0,2.631578947368421,0.0
nh0015_2,2,64.91228070175438,35.08771929824561,68.42105263157895,31.578947368421048,9.649122807017543,21.929824561403507,43.85964912280701,24.561403508771928,21.052631578947366,10.526315789473683,11.403508771929824,2.631578947368421,0.8771929824561403,4.385964912280701,4.385964912280701,3.5087719298245608,7.0175438596491215,0.8771929824561403,7.894736842105262,2.631578947368421,0.0,1.7543859649122806,3.5087719298245608,1.7543859649122806,5.263157894736842,0.8771929824561403,3.5087719298245608,0.0,0.8771929824561403,2.631578947368421,0.8771929824561403,1.7543859649122806,1.7543859649122806,0.0
nh0015_3,3,60.526315789473685,39.473684210526315,73.68421052631578,26.315789473684212,26.315789473684212,9.649122807017543,44.73684210526316,28.947368421052637,15.789473684210524,10.526315789473683,12.280701754385964,5.263157894736842,2.631578947368421,7.894736842105262,2.631578947368421,1.7543859649122806,11.403508771929824,0.8771929824561403,6.140350877192982,3.5087719298245608,0.8771929824561403,7.0175438596491215,0.8771929824561403,1.7543859649122806,4.385964912280701,0.8771929824561403,6.140350877192982,1.7543859649122806,1.7543859649122806,0.8771929824561403,1.7543859649122806,0.0,7.0175438596491215,0.0
nh0015_4,4,62.280701754385966,37.719298245614034,71.9298245614035,28.070175438596486,12.280701754385964,19.298245614035086,47.368421052631575,24.561403508771928,14.912280701754383,13.157894736842106,9.649122807017543,2.631578947368421,2.631578947368421,16.666666666666664,0.8771929824561403,0.8771929824561403,7.0175438596491215,0.0,6.140350877192982,0.8771929824561403,0.8771929824561403,8.771929824561402,0.0,0.8771929824561403,5.263157894736842,0.0,3.5087719298245608,1.7543859649122806,1.7543859649122806,7.894736842105262,0.8771929824561403,0.0,1.7543859649122806,0.0
nh0015_5,5,53.846153846153854,46.153846153846146,81.19658119658119,18.803418803418804,16.23931623931624,20.51282051282051,41.88034188034188,39.31623931623932,11.965811965811966,6.837606837606838,7.6923076923076925,8.547008547008549,0.8547008547008548,17.094017094017097,2.564102564102564,0.8547008547008548,3.418803418803419,0.8547008547008548,5.128205128205128,4.2735042735042725,0.0,11.111111111111109,1.7094017094017095,0.8547008547008548,0.8547008547008548,0.0,2.564102564102564,4.2735042735042725,0.8547008547008548,5.982905982905983,0.8547008547008548,0.0,2.564102564102564,0.8547008547008548
nh0016_1,1,8.196721311475411,91.80327868852459,62.950819672131146,37.049180327868854,12.131147540983608,15.081967213114755,5.245901639344262,57.70491803278689,2.950819672131148,34.0983606557377,12.459016393442626,2.622950819672131,0.6557377049180327,12.459016393442626,2.622950819672131,1.9672131147540983,3.606557377049181,0.9836065573770492,0.9836065573770492,0.0,0.0,0.3278688524590164,0.3278688524590164,0.9836065573770492,0.0,0.0,11.475409836065571,2.622950819672131,0.6557377049180327,12.131147540983608,2.295081967213114,0.9836065573770492,3.606557377049181,0.9836065573770492
nh0016_2,2,16.065573770491802,83.93442622950819,72.45901639344262,27.54098360655738,8.196721311475411,19.672131147540984,9.18032786885246,63.278688524590166,6.885245901639345,20.655737704918035,9.836065573770492,6.229508196721313,0.6557377049180327,8.852459016393443,1.9672131147540983,1.9672131147540983,4.590163934426228,0.9836065573770492,2.622950819672131,0.9836065573770492,0.0,1.639344262295082,0.0,0.6557377049180327,0.3278688524590164,0.0,7.213114754098362,5.245901639344262,0.6557377049180327,7.213114754098362,1.9672131147540983,1.3114754098360657,4.2622950819672125,0.9836065573770492
nh0016_3,3,53.77049180327869,46.22950819672131,58.68852459016394,41.31147540983607,7.868852459016393,9.836065573770492,32.459016393442624,26.229508196721312,21.311475409836067,20.0,11.147540983606556,2.295081967213114,0.0,10.163934426229508,1.9672131147540983,1.9672131147540983,3.9344262295081966,0.6557377049180327,8.852459016393443,0.9836065573770492,0.0,6.229508196721313,0.9836065573770492,1.3114754098360657,1.3114754098360657,0.3278688524590164,2.295081967213114,1.3114754098360657,0.0,3.9344262295081966,0.9836065573770492,0.6557377049180327,2.622950819672131,0.3278688524590164
nh0016_4,4,21.9672131147541,78.03278688524591,70.81967213114754,29.180327868852462,10.163934426229508,14.426229508196723,15.081967213114755,55.73770491803278,6.885245901639345,22.29508196721311,12.131147540983608,5.245901639344262,0.9836065573770492,10.491803278688524,2.622950819672131,2.295081967213114,5.245901639344262,0.3278688524590164,3.606557377049181,0.3278688524590164,0.0,1.639344262295082,0.9836065573770492,0.6557377049180327,0.9836065573770492,0.3278688524590164,8.524590163934425,4.918032786885246,0.9836065573770492,8.852459016393443,1.639344262295082,1.639344262295082,4.2622950819672125,0.0
nh0016_5,5,26.470588235294123,73.52941176470588,74.83660130718955,25.163398692810453,10.784313725490195,20.26143790849673,17.320261437908496,57.51633986928103,9.150326797385619,16.013071895424837,9.150326797385619,10.45751633986928,0.32679738562091504,9.150326797385619,1.96078431372549,0.9803921568627452,6.209150326797387,1.6339869281045754,3.92156862745098,2.2875816993464047,0.0,0.6535947712418301,0.9803921568627452,0.32679738562091504,0.9803921568627452,0.32679738562091504,5.2287581699346415,8.169934640522875,0.32679738562091504,8.49673202614379,0.9803921568627452,0.6535947712418301,5.2287581699346415,1.30718954248366
nh0017_1,1,76.44171779141105,23.558282208588963,56.31901840490797,43.68098159509202,14.846625766871163,7.402862985685071,37.79141104294478,18.52760736196319,38.65030674846626,5.030674846625767,14.560327198364007,3.3537832310838454,1.7586912065439675,5.971370143149284,1.390593047034765,1.1042944785276074,4.9079754601227,0.8997955010224951,9.69325153374233,2.4130879345603278,1.1042944785276074,4.0490797546012285,0.7361963190184049,1.0224948875255624,3.1492842535787324,0.7361963190184049,4.867075664621677,0.9406952965235176,0.65439672801636,1.9222903885480571,0.65439672801636,0.081799591002045,1.7586912065439675,0.16359918200409
nh0017_2,2,74.27402862985684,25.725971370143146,59.672801635991824,40.327198364008176,18.936605316973413,5.766871165644172,39.59100204498978,20.081799591002046,34.68302658486708,5.6441717791411055,16.114519427402858,2.4130879345603278,3.3946830265848678,4.703476482617587,1.390593047034765,1.1451942740286298,4.785276073619632,1.0224948875255624,11.16564417177914,1.390593047034765,1.4723926380368098,3.803680981595092,0.6952965235173825,0.8997955010224951,2.985685071574642,0.7770961145194274,4.948875255623721,1.0224948875255624,1.9222903885480571,0.8997955010224951,0.6952965235173825,0.245398773006135,1.7995910020449901,0.245398773006135
nh0017_3,3,77.01431492842534,22.98568507157464,52.638036809815944,47.36196319018405,14.151329243353784,4.9079754601227,36.19631901840491,16.441717791411044,40.81799591002045,6.543967280163599,13.94683026584867,3.8445807770961142,1.0224948875255624,4.744376278118611,0.8997955010224951,0.8588957055214724,5.3169734151329235,1.1042944785276074,8.752556237218814,2.3721881390593054,0.49079754601227,3.8854805725971366,0.6134969325153374,0.6134969325153374,3.190184049079755,0.9406952965235176,5.194274028629857,1.4723926380368098,0.5316973415132925,0.8588957055214724,0.28629856850715746,0.245398773006135,2.12678936605317,0.16359918200409
nh0017_4,4,61.34969325153374,38.65030674846626,51.94274028629857,48.05725971370144,15.173824130879344,5.112474437627811,26.298568507157466,25.64417177914111,35.051124744376274,13.006134969325151,13.333333333333336,2.985685071574642,1.7586912065439675,6.0531697341513295,1.5950920245398774,0.5316973415132925,4.4580777096114526,0.7770961145194274,6.4621676891615545,1.1860940695296525,0.8997955010224951,2.8220858895705523,0.32719836400818,0.32719836400818,1.9222903885480571,0.5316973415132925,6.871165644171778,1.7995910020449901,0.8588957055214724,3.231083844580777,1.2678936605316973,0.2044989775051125,2.5357873210633946,0.245398773006135
nh0017_5,5,70.1388888888889,29.86111111111111,51.34803921568627,48.651960784313715,13.153594771241831,6.372549019607844,29.820261437908496,21.527777777777782,40.318627450980394,8.333333333333332,11.9281045751634,3.2271241830065365,2.042483660130719,6.740196078431373,0.8986928104575163,0.8169934640522877,4.575163398692809,0.9803921568627452,7.55718954248366,1.8790849673202612,0.6535947712418301,4.452614379084968,0.40849673202614384,0.6127450980392157,2.491830065359477,0.6535947712418301,4.370915032679738,1.3480392156862746,1.3888888888888888,2.2875816993464047,0.4901960784313725,0.20424836601307192,2.083333333333333,0.32679738562091504
nh0018_1,1,93.29896907216495,6.7010309278350535,38.14432989690722,61.855670103092784,14.432989690721648,2.5773195876288657,34.02061855670103,4.123711340206185,59.27835051546393,2.5773195876288657,17.010309278350515,0.0,1.0309278350515465,3.0927835051546397,1.5463917525773196,1.0309278350515465,4.123711340206185,0.0,15.979381443298967,0.0,1.0309278350515465,1.5463917525773196,1.0309278350515465,1.0309278350515465,3.608247422680412,0.0,1.0309278350515465,0.0,0.0,1.5463917525773196,0.5154639175257731,0.0,0.5154639175257731,0.0
nh0018_2,2,93.29896907216495,6.7010309278350535,49.48453608247422,50.51546391752578,17.010309278350515,4.123711340206185,43.29896907216496,6.185567010309278,50.0,0.5154639175257731,13.917525773195875,2.5773195876288657,1.0309278350515465,8.24742268041237,0.0,0.0,4.123711340206185,1.5463917525773196,12.886597938144329,2.061855670103093,0.5154639175257731,8.24742268041237,0.0,0.0,4.123711340206185,1.0309278350515465,1.0309278350515465,0.5154639175257731,0.5154639175257731,0.0,0.0,0.0,0.0,0.5154639175257731
nh0018_3,3,79.38144329896906,20.618556701030926,55.670103092783506,44.329896907216494,21.1340206185567,5.154639175257731,40.20618556701031,15.463917525773196,39.17525773195877,5.154639175257731,21.1340206185567,4.123711340206185,0.0,2.061855670103093,0.0,0.0,5.154639175257731,0.0,12.371134020618555,3.0927835051546397,0.0,2.061855670103093,0.0,0.0,3.608247422680412,0.0,8.762886597938143,1.0309278350515465,0.0,0.0,0.0,0.0,1.5463917525773196,0.0
nh0018_4,4,35.56701030927835,64.43298969072166,70.61855670103094,29.381443298969074,23.711340206185564,8.24742268041237,15.463917525773196,55.15463917525774,20.103092783505154,9.278350515463918,20.618556701030926,5.6701030927835046,2.5773195876288657,3.0927835051546397,0.0,1.5463917525773196,7.216494845360824,1.0309278350515465,4.123711340206185,1.5463917525773196,0.0,1.0309278350515465,0.0,1.0309278350515465,0.0,0.5154639175257731,16.49484536082474,4.123711340206185,2.5773195876288657,2.061855670103093,0.0,0.5154639175257731,7.216494845360824,0.5154639175257731
nh0018_5,5,73.23232323232324,26.767676767676768,56.06060606060606,43.93939393939394,21.21212121212121,3.0303030303030303,31.818181818181817,24.24242424242424,41.414141414141405,2.525252525252525,13.131313131313133,2.525252525252525,5.5555555555555545,4.040404040404041,0.0,0.5050505050505051,4.545454545454546,1.0101010101010102,6.0606060606060606,1.5151515151515151,1.5151515151515151,3.5353535353535355,0.0,0.5050505050505051,3.5353535353535355,0.5050505050505051,7.070707070707071,1.0101010101010102,4.040404040404041,0.5050505050505051,0.0,0.0,1.0101010101010102,0.5050505050505051
nh0019_1,1,18.421052631578945,81.57894736842105,80.7017543859649,19.298245614035086,45.614035087719294,3.5087719298245608,12.280701754385964,68.42105263157895,6.140350877192982,13.157894736842106,14.035087719298243,0.8771929824561403,9.649122807017543,9.649122807017543,0.0,0.0,6.140350877192982,3.5087719298245608,3.5087719298245608,0.0,1.7543859649122806,1.7543859649122806,0.0,0.0,0.0,0.0,10.526315789473683,0.8771929824561403,7.894736842105262,7.894736842105262,0.0,0.0,6.140350877192982,3.5087719298245608
nh0019_2,2,62.280701754385966,37.719298245614034,63.157894736842096,36.84210526315789,17.543859649122805,8.771929824561402,35.08771929824561,28.070175438596486,27.192982456140356,9.649122807017543,9.649122807017543,0.8771929824561403,4.385964912280701,10.526315789473683,0.0,0.8771929824561403,7.894736842105262,0.8771929824561403,6.140350877192982,0.8771929824561403,1.7543859649122806,7.894736842105262,0.0,0.8771929824561403,3.5087719298245608,0.0,3.5087719298245608,0.0,2.631578947368421,2.631578947368421,0.0,0.0,4.385964912280701,0.8771929824561403
nh0019_3,3,30.701754385964914,69.2982456140351,78.0701754385965,21.929824561403507,20.175438596491226,17.543859649122805,15.789473684210524,62.280701754385966,14.912280701754383,7.0175438596491215,8.771929824561402,9.649122807017543,3.5087719298245608,5.263157894736842,5.263157894736842,0.0,4.385964912280701,0.8771929824561403,2.631578947368421,0.8771929824561403,1.7543859649122806,0.0,0.0,0.0,1.7543859649122806,0.0,6.140350877192982,8.771929824561402,1.7543859649122806,5.263157894736842,5.263157894736842,0.0,2.631578947368421,0.8771929824561403
nh0019_4,4,43.85964912280701,56.14035087719297,80.7017543859649,19.298245614035086,28.070175438596486,16.666666666666664,29.824561403508767,50.877192982456144,14.035087719298243,5.263157894736842,10.526315789473683,12.280701754385964,1.7543859649122806,7.0175438596491215,1.7543859649122806,0.8771929824561403,3.5087719298245608,0.0,8.771929824561402,2.631578947368421,0.8771929824561403,0.8771929824561403,0.0,0.0,0.8771929824561403,0.0,1.7543859649122806,9.649122807017543,0.8771929824561403,6.140350877192982,1.7543859649122806,0.8771929824561403,2.631578947368421,0.0
