idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
nh0105,0.33914813840453917,0.00863322379747212,0.011325379923757326,0.001910540198579575,0.027714982876259443,0.03168983059290272,0.04018996433838253,0.009870117779261452,0.01532431340556677,0.035500312859723125,0.00354453040836605,0.024635007894833645,0.07282816750494912,0.10000481267816881,0.06549443741542077,0.003007493367862915,0.004125634395540708,0.010081964953503787,0.009012756525043866,0.017553906162539278,0.020730390975395103,0.004165283362681784,0.014075680929423372,0.020713622653397826,0.0004261905335673703,0.0056337358232597294,0.00847028818818271,0.02635748049106793,0.009890102076021975,0.057941709484328904
nh0108,0.014542925049617133,0.0029742032816875608,0.004596298415841912,0.001219851963311071,0.004998985311919825,0.0017639875469737953,0.022534888550490483,0.001134364984881476,0.0019820105612951195,0.000977562889388915,0.001506709962645343,0.009477510405948542,0.022695270791074012,0.01973180491328765,0.02609399952064518,0.0012690916653157857,0.02001803484788275,0.005553399282393854,0.005112954393327972,0.0018178938022736831,0.05286478729028543,0.0006122322576379823,0.07212558906077673,0.6494682262869719,0.0011911521508915816,0.002080185095798631,0.000370588692731723,0.045398794940529466,0.0022494685212732404,0.0036372275629013018
nh0109,0.013009808444512034,0.010036380598057601,0.001242206936606231,0.0028513782889529934,0.011592395497809509,0.003391604447397751,0.057835392530892614,0.0012029243555885614,0.18342797767125632,0.00040891526864364534,0.0017245422224951442,0.008117829447205897,0.06604316820279987,0.009535808120182683,0.016313102337181747,0.011659046572928449,0.002428056484775097,0.0016137058813527683,0.0108522191193315,0.018546800697280937,0.07660112641687329,0.0036313662604721135,0.24958283345755036,0.011528299560092659,0.0038952226306963535,0.014680645763400191,0.0015599628519485174,0.1247896722880409,0.011809610508132501,0.07008799713754167
nh0113,0.0036033644880354497,0.00747336401872798,0.00023178904554401524,0.0005058898859217966,0.000975211495573591,0.005316552791763926,0.022202036265735085,0.006122326562841082,0.056704145400973696,0.0004761029416475014,0.007111292295041822,0.1403938451614593,0.026600880675930375,0.0034874678783170195,0.0022345943672009362,0.00018864351600533438,0.0006665298936181172,0.004440538641059961,0.004899750935395509,0.000983436373158491,0.36098169391063917,0.0019286814148975413,0.022653363761569553,0.012683393270084973,0.0003496967393781396,0.00019496589157193047,8.309228004999385e-05,0.2966257851841257,0.00335874746298923,0.006522817450742791
nh0118,0.01488000207480764,0.005300404707067194,0.005732303157314951,0.0031181650635876274,0.005903536626227633,0.009068014389568948,0.19698314017713195,0.00117058754977794,0.36157546925915407,0.0015168203033888855,0.0013446462073488721,0.04425142251263834,0.07315412912105618,0.02201399695751227,0.010155812950784836,0.0022158393410925317,0.010693729344683307,0.010505922180179162,0.0058537712078137,0.005047825154474412,0.05295692146822194,0.001970157316352586,0.05922426879991182,0.01650516665808478,0.0008338840387616792,0.006149030171021793,0.001491718836680564,0.054395546617424774,0.007437836852268991,0.008549930955660494
nh0120,0.18362665673220535,0.007448870441331894,0.0006560121041098163,0.002018843684269991,0.001705891124365955,0.010366335952676648,0.04411763467144494,0.006176791558065222,0.0033147713886033875,0.0008978058140350037,0.00044030634967925876,0.02398068229792897,0.16379536930098998,0.04191437275024039,0.012789866775306875,0.001400154716642177,0.006849214587095961,0.002756222694635935,0.012333198649077176,0.003547818826640284,0.1262417692540624,0.0010761796374761452,0.08394182198051706,0.011072864777083934,0.0008129486841451742,0.001978950418853186,0.003851981606535697,0.2365916957821476,0.0021054830834206168,0.002189484356412807
nh0126,0.0012330720786766654,0.0014715168694815605,0.0076374280189032825,0.000794859423553414,0.04033459996206139,0.0025853545555309275,0.0031283929803699604,0.006657542621918908,0.00277641961377837,0.01587714893591453,0.00013271030124196035,0.04051048680038792,0.07725703615500176,0.010468318673957255,0.004710990990778115,0.0020663029661993422,0.0006916812696603029,0.006855690541720618,0.00031728727879180586,0.002627115383446845,0.11268293114899693,0.0014649172118942988,0.5934921983523014,0.0005289881580055768,9.30467971077575e-05,0.0035157681184268728,0.00010669067007940973,0.04280268827824237,0.00174778239476096,0.015431033448809485
nh0134,0.08542982985359575,0.00046466370248213787,0.0002005883432140786,0.00023044943270964934,0.007456847747023018,0.00039991515066420906,0.022780597609380466,0.0010084978828855794,0.4037236576181165,0.00021101179346593008,0.0001864016392198689,0.0019507209915285244,0.04362706093318048,0.11619015937058691,0.0022238993241435797,0.009037188936759635,0.0005543137308887167,0.0013379983123374543,0.003221190679679586,0.004980801358512304,0.10363256830170821,0.00020293710357317265,0.08658779229663048,0.03568190307506868,0.00013069125262116953,0.003965499903214032,0.0001498551024762516,0.0494386583678032,0.0003480023368772274,0.014646297849653172
nh0135,0.0073669757497144064,0.011348569396489972,0.0006024911789401404,0.0009978046800037498,0.007979037757213633,0.017642306397493597,0.022274360275512932,0.0011346588683316641,0.12525551890353814,0.00217507582387096,0.004485246299717467,0.08873394431540256,0.07612387008825724,0.0018934167269762197,0.004751838430837795,0.002372398257944762,0.00030586799092999206,0.0045047485414061545,0.008573020618717588,0.0032934857538752258,0.3551900206808495,0.0027755550115183864,0.02081286485438581,0.006885690356468528,0.0019389444241730298,0.014002213108324668,8.268941678845249e-05,0.19824875428988567,0.0003415488957303242,0.007907082906701442
nh0140,0.003192792790275769,0.0031545357980616176,0.007736862777086076,0.00024733181285252774,0.0007890536128790821,0.0042912158924361225,0.012069616188967448,0.002613629631148007,0.0004176668145330005,0.0003678785023492505,0.00030826913329426854,0.008184676805526656,0.0662367936367194,0.010593354537355083,0.0017554981965285407,0.005157177557909957,0.002383210365752993,0.001647421396894227,0.004095679452466339,0.004326764554905095,0.7142164280228707,0.004548405601413206,0.013215924508348638,0.001593371345936342,0.000165346047604664,0.003757801533520092,8.89765666336725e-05,0.11935557557841846,0.0005653776426523467,0.0029233636946604997
nh0152,0.015754267325838334,0.003949518904731416,0.0002492057102298973,0.0014971917344808448,0.001735810320951934,0.004420629956304859,0.01212318751872307,0.009435968248891853,0.001499436849631698,0.0012478093239821353,0.0017621738816219258,0.0109642405382289,0.023034292617377352,0.008511107653330553,0.6583796547648094,0.002526510518001087,0.11239736028955674,0.0028462036581059632,0.010228478212428418,0.0048019458240573165,0.019957613967061697,0.0020007926290731156,0.03992974155313434,0.022532603408289255,0.00016478836819115304,0.004867407076461775,0.00017503256180289418,0.014470417627728977,0.000964869633082131,0.007571739323890706
nh0156,0.007525833944037388,0.010974830282697023,0.000517083709852383,0.0021451465565045127,0.003630369694177033,0.0041240444238976525,0.03543294614716067,0.002795302098937682,0.002206544340581427,0.0025266423788062537,0.0011208309260711234,0.05579016582541718,0.20070801050935852,0.004056003998970684,0.012280801087492712,0.0071649457396585825,0.003009148450941823,0.004947557538315273,0.005906407270565988,0.0031847801461840596,0.29249158686397014,0.01373855795435477,0.029338361167757773,0.031026092477967,0.002957848575077383,0.0030984693017608563,0.0020664230015925026,0.24945874344806207,0.003436939394129992,0.002339582745699556
nh0162,0.09256373032551722,0.013603254810444965,0.0001499268413477786,0.000172246078625172,0.006780463906423268,0.0007120573579992708,0.045150197777285093,0.0002085491065093118,0.0015154356587807145,0.002706383869101998,0.00013932319566774146,0.008818605592611276,0.26955446825914064,0.03654254066637158,0.005208115820770288,0.0058599226763838665,0.008546536417856642,0.00024266652520907095,0.011286148787831376,0.007392127290175897,0.11488682144175633,0.00015168238813618805,0.08725148228134554,0.047381880686874774,0.0038160026038736926,0.00026281079443893953,0.17667459001377425,0.05181822897408563,0.00026010928807545136,0.00034369056358598106
nh0165,0.029249646340504278,0.13560202979080116,0.0006133672975937332,0.0017620392977363193,0.04071347797808342,0.00022714874832673694,0.010819588489701989,0.0026602906641128876,0.0596288558753944,0.0005897196165922911,0.0001058747060833336,0.02173806839794233,0.13167310601466906,0.03690769196779399,0.0045985759685262355,0.002126479190522698,0.0015885171797880087,0.00522504434334121,0.014585953492479006,0.026767814851211085,0.1301955434685872,0.017946663778674325,0.022396932010054105,0.013900438966267257,7.423163238713687e-05,0.009794956050940785,8.511655260202137e-05,0.25378658825171835,0.02267186661177163,0.001964372465792958
nh0180,0.010057423939389958,0.016413157057720132,0.002527833180799251,0.002705054508530167,0.0013365617344915468,0.451524474865252,0.05600145416282649,0.0027442186032691474,0.0015302129740528748,0.008227967824425298,0.012867405209485431,0.02037613019902344,0.015668852231763612,0.012182126078951222,0.015418216269082815,0.0015982618084778991,0.006840010481082277,0.0014639042716756649,0.0050273128712099695,0.0005382010751608735,0.07091831547900122,0.0001129525441605008,0.06380866361840179,0.006099266809739509,0.0004355553187029505,0.003168576987490486,0.00015340020570602428,0.20430397463920774,0.0025852864885311066,0.0033652285623884544
nh0195,0.009239698936913692,0.008206997267657364,0.00038094934580860793,0.00014528860407788833,0.008340299871713386,0.017829579027110656,0.02808441421525289,0.0007383802268596457,0.008017764509771963,0.002144512868641759,0.0027372308683666297,0.03429754242175173,0.06934133300516042,0.0018864160174157027,0.0007408304429852233,0.004304631397928664,0.0013191684396177017,0.005283910039552811,0.007093140241606194,0.0013982071805480891,0.09906905362915036,0.0008681877114622545,0.031551393193325464,0.004170624166189691,0.0018908412328302242,0.001138417304952381,0.0013961438426181804,0.6396146323229966,0.001468148124187114,0.007302263543546519
nh0196,0.014199435245536483,0.022309865094257673,0.0010202045203539416,0.0001356758053404012,0.0028305692414424596,0.009625862906762584,0.02072741338544025,0.04546189566525111,0.006482748792701448,0.003397254867195437,0.0011475525500905827,0.008058136711704224,0.03215059844860842,0.004269391514637095,0.6627828443023297,0.002291007817757432,0.02055313987454346,0.0021552998970772357,0.0017829722874970675,0.0022232696310471784,0.04223449703906714,0.005185493761581336,0.03208124469651561,0.008883198005211127,7.694373877094181e-05,0.0012646165342024586,0.0004799534187471484,0.04085209228755908,0.0029044835646128246,0.002432338394158368
nh0197,0.012979040919574187,0.003959198473222776,0.005075554852420067,0.0032955463306827697,0.007360516065370068,0.0037055029716634045,0.03146635890482219,0.0011207084455960722,0.004335315072933157,0.00028911213302146765,0.0009274027339558668,0.013756373676867868,0.16250371835982427,0.017767029335506338,0.010542378876065586,0.003125421055575779,0.014169490925081591,0.001045206538804945,0.010011839426129848,0.0038699563790698653,0.14534320701669026,0.0002820570548942,0.06867247200754727,0.013141408948303353,0.00022685584342066166,0.001182480575438754,0.4196919432195178,0.031056174541732696,0.0021863632302475044,0.006911366086019244
nh0203,0.01280210513412942,0.6259476683728133,0.0010768193755985632,0.0005818914852988768,0.004973319741668525,0.005417774514401727,0.047051844043209584,0.0008219332351022337,0.010724431740828065,0.0016345085004237164,0.0005247784205553776,0.02270865375946051,0.020661546725582312,0.01118979674265891,0.0116142621035236,0.0028814327227952505,0.007679784096771225,0.004672793965028889,0.004137865206208731,0.002348770116840186,0.051310808935535544,0.0008193759125485456,0.04215618146334975,0.014959706106965903,0.00019042900031221202,0.0010432530314321406,0.001528379458654618,0.08072529351900767,0.002218637974555367,0.005595954594739355
nh0217,0.012520912466462475,0.005174184727771708,0.004067771541965552,0.002813352242986549,0.010676010156579308,0.002790766064665098,0.051351098717868554,0.003501370041288326,0.0037426134051847114,0.002101716584195345,0.0011511641392957697,0.04516840646963153,0.0627967269669577,0.020417869402482046,0.00941116333734601,0.0031364221649154396,0.003400139510263755,0.0031016515186951914,0.01826453778028391,0.5248404004181789,0.0748916054124317,0.0051082264427840815,0.029368450354679967,0.007293060510278536,0.004687407314122384,0.0028628695240682264,0.003638126101216048,0.066609247579183,0.006194165936046692,0.008918563168171328
nh0218,0.0013637388924602513,0.011686317332520272,0.00012942133521190772,0.005765085769918222,0.010412853068211048,0.0004854659614430294,0.02079252439853422,0.00018002582845773666,0.0062281034536097665,0.00013614663553342132,0.0001202679510033988,0.007639186032506057,0.04996227441111813,0.0031245307804477905,0.012047365652033964,0.0027627319025323505,0.03389046519291482,0.07171498933117407,0.0007601499819472614,0.01782185912364806,0.40302095138951394,0.0005858112653514228,0.06303945902553343,0.00931700712013232,0.0004025089849205506,0.0028500361160635306,9.668780917191662e-05,0.24648523011708853,0.0027393178420460048,0.014439487294952485
nh0219,0.004845891702144399,0.009926840033364118,0.0001720917030336068,0.00019771056833450457,0.0019593712451943567,0.0030316923793924765,0.01959909306186162,0.0004500351916812741,0.001511508893964203,0.0015495750029041742,0.00015992043718795592,0.05924185084022146,0.00165771104307011,0.44320687997786185,0.00290380368770865,0.008013319599333648,0.0008048257451853148,0.0017265993819009535,0.001202196222200912,0.001995212393701809,0.04950520332916545,0.0004878710023363993,0.0951317571873376,0.022106961063875896,0.00011212456254832777,0.0003016641769014523,0.0073460053303547055,0.2543095833488916,0.005822159665775015,0.0007205412225660767
nh0220,0.03952615375258693,0.008937709715752345,0.00771278039838477,0.0004657262781080124,0.00958548247730719,0.005341728513063122,0.045901226472023784,0.0007050353064757187,0.0005246320014655879,0.00883391635879882,0.0008827250936188082,0.0031945607903050427,0.010601895467733628,0.7063996562708853,0.006209295330809902,0.00022266157440058369,0.013523167556049383,0.025278682961970198,0.0015346752421130409,0.0006164640041240599,0.03291311087006166,0.0022652517634315582,0.02540782430383115,0.006730329118545724,8.553405368424384e-05,0.002928127614100681,0.0017118576353147379,0.019871474517212464,0.0002277585528312363,0.011860556005010174
nh0221,0.03994658717811315,0.008715244604663594,0.0012532047422001067,0.00292439901261065,0.005477806184196395,0.007145934301510514,0.028812727747416937,0.002263120986939896,0.007984932722974344,0.0014587707662468026,0.0034196566067617113,0.01324478020132067,0.013606936196607107,0.6474692076765203,0.0072393238267165405,0.003849183625685853,0.00655555915992478,0.006502283183385441,0.004919260433506617,0.005765992020929671,0.034867510769120445,0.0016372835199111827,0.055829045415867716,0.044373796946748145,0.0007589622081112769,0.0022748558462718743,0.0010334324845347647,0.031136244443050593,0.00411500980386484,0.005418947384287986
nh0401,0.010507510058195123,0.004371500261659136,0.41902503355525106,0.00022837815629813543,0.011045822415843218,0.0074291906228090045,0.06676116956044716,0.0021965327089343498,0.005056775838501707,0.0073687099233799526,0.0014091273024703877,0.07110855645163844,0.06984682697061625,0.03584692494062951,0.011192120049126564,0.004187865050537291,0.005220021139800959,0.013124879875123762,0.010869867455302386,0.011282795726266505,0.0651233079098992,0.004196672890292052,0.012361356855852768,0.025857296115619256,0.001223143162410164,0.0075018349729102565,0.0014359083726682032,0.09909191741606332,0.013703283557735544,0.0014256706837184724
nh0402,0.00969066518397296,0.004198369109923762,0.0012733407179137501,0.0008512444288221374,0.009175902525789233,0.0010383456576064081,0.04581890557486643,0.0005539381757432934,0.00522547699899043,0.0030221320362436455,0.0022810707430918654,0.0777619598207662,0.02774029693859586,0.009447064051172712,0.004674599314673916,0.002887468167787689,0.00572269645626377,0.001700833892889547,0.017867959006846547,0.011137119648085649,0.03504321114291996,0.005560059299783784,0.04402460080239735,0.013028209533237045,0.0004258354881186405,0.0026128596649627853,0.00024191458619596194,0.06045230232164402,0.5877973390986687,0.008744279612025667
nh0403,0.007317076949757906,0.0037639600999286858,0.003854195555329325,0.0006428562684612366,0.014329627916119527,0.005257629577178269,0.09155595273465196,0.0015141193687610442,0.002642532937862937,0.0015369091734901863,0.0003049160204700308,0.009643364220181872,0.03481570370619972,0.016029678047799055,0.0024148210267318612,0.00162221683838145,0.003268966975450907,0.0012706735117188823,0.0036782846172527745,0.0026091416968954733,0.026867975730350987,0.002709502043715785,0.028657643578472898,0.008110618654272365,0.0007982516627733983,0.0008936885053929242,0.002554720643114445,0.03820536295778432,0.6764877342271142,0.006641874754385523
nh0404,0.007773959200828026,0.06128245628230282,0.4084098832573872,0.003519507304707632,0.028669809224235596,0.002015891006897017,0.09015681618876686,0.003892951681802864,0.008559286970965248,0.00017768392023066336,0.0004895063507295722,0.009761959773512744,0.01782050393824953,0.00454720087451392,0.006569223838017951,0.004360993940069632,0.0037675956295288473,0.0012816911480530936,0.014670508424543498,0.016963040599745894,0.03575933687184195,0.0001708845725201586,0.04098438495497168,0.08257095249320014,0.00011004946085790573,0.001917413708730345,0.0015149087818025532,0.10252104260175918,0.038388731086804705,0.001371825912422715
nh0405,0.023473094302478514,0.0069128655765913595,0.03272531545899805,0.005426990240364616,0.007993037660967036,0.0032285294648728875,0.01767456739180616,0.005720219991745979,0.00320387063755085,0.01147234319218868,0.009102957065924271,0.044847519711981275,0.02359240855874081,0.08467134006238462,0.0026552007885025162,0.03707181586544665,0.002149230060345327,0.008985999223054528,0.19071084150291284,0.0206634287865835,0.3144522308395656,0.001303474013927987,0.03314427721615561,0.010145535062700781,7.91975636159014e-05,0.0009469464667091902,0.0035817913771830794,0.07108249824228917,0.019275891403750356,0.0037065822706619346
nh0501,0.0002955599222943722,0.00022796278425728974,9.840811099376962e-05,0.00011305788257266352,0.04948988854302024,0.00019619731587618708,0.003659259145813136,0.00013688625356558893,0.10064146281625276,0.00010352182813648267,0.013160886501049494,0.5455117357674191,0.0007011491763573208,0.002337907801694821,0.00047764012209849764,0.0021341377955250845,0.04513462592416478,0.01199382984877729,0.00021863664592895342,0.00017725483209930434,0.005132690149215404,9.956040661779208e-05,0.001595764350431612,0.022504996401195503,6.41167830980727e-05,0.007551618748145624,7.351851718385725e-05,0.18376268551970967,0.0021794504867625234,0.00022558961974277335
nh0800,0.010252984115648615,0.010609475464652907,0.004315125268337666,0.003456421639931561,0.0073998771321242465,0.005098609742875713,0.021992645160580478,0.008424079207118114,0.0023189540677358055,0.4000990925463754,0.0033393791199217574,0.05217703538246571,0.04374124294103865,0.008785589996303737,0.05089216572399839,0.0052326536961332295,0.07171666537902824,0.006221788741532231,0.005179414975614259,0.0009540588946272814,0.07024830368807408,0.0018575663014248542,0.1213406232403354,0.021473208221616708,0.0005743856949016029,0.005939093887292027,0.0015308822156805185,0.032393820671485656,0.007009141257389834,0.015425715625755291
nh0801,0.001940730410994678,0.0017133872667129816,0.001964629023517837,0.0008724753232295473,0.0023134592855800617,0.0010109161554841988,0.0066694757251836235,0.001632866031503058,0.0017445339061379606,0.0010428426480900684,0.0004486006427634628,0.018903612228300646,0.02437006068920572,0.008031312377302861,0.003360103017540029,0.824568191686556,0.0014385983400131144,0.0010592063559790902,0.0016281324428895853,0.0013334975648666154,0.0354065755402233,0.0015486599570380926,0.017441728602392,0.003019822918056957,0.0006361784919207429,0.002888119945438962,0.001338474908796105,0.02659727917092855,0.003119984990296255,0.001956544353057425
